Emp_ID,Department,Tenure_Months,Base_Salary,Voluntary_Turnover,Exit_Interview
2354,Manufacturing,36,65674,No,N/A - Active Employee
2355,Sales,4,130538,No,N/A - Active Employee
2356,Sales,36,126446,No,N/A - Active Employee
2357,Manufacturing,52,89072,No,N/A - Active Employee
2358,Manufacturing,53,93717,No,N/A - Active Employee
2359,Manufacturing,18,147345,No,N/A - Active Employee
2360,Sales,50,86651,No,N/A - Active Employee
2361,Manufacturing,16,104291,No,N/A - Active Employee
2362,Engineering,41,123350,No,N/A - Active Employee
2363,Engineering,18,142020,No,N/A - Active Employee
2364,Engineering,22,64646,No,N/A - Active Employee
2365,Manufacturing,2,99713,Yes,"The hiring volume is insane, we don't have enough trainers."
2366,Engineering,21,127936,No,N/A - Active Employee
2367,Sales,36,104331,No,N/A - Active Employee
2368,Manufacturing,44,82185,No,N/A - Active Employee
2369,Manufacturing,39,144263,No,N/A - Active Employee
2370,Sales,47,112107,No,N/A - Active Employee
2371,Manufacturing,39,126554,No,N/A - Active Employee
2372,Sales,29,77563,No,N/A - Active Employee
2373,Manufacturing,54,130729,No,N/A - Active Employee
2374,Manufacturing,26,75701,No,N/A - Active Employee
2375,Sales,21,129072,No,N/A - Active Employee
2376,Manufacturing,17,108217,No,N/A - Active Employee
2377,Manufacturing,16,104610,No,N/A - Active Employee
2378,Manufacturing,31,144422,No,N/A - Active Employee
2379,Manufacturing,51,110131,No,N/A - Active Employee
2380,Manufacturing,9,89410,No,N/A - Active Employee
2381,Manufacturing,31,118715,No,N/A - Active Employee
2382,Sales,14,98665,No,N/A - Active Employee
2383,Manufacturing,49,75957,No,N/A - Active Employee
2384,Engineering,37,108127,No,N/A - Active Employee
2385,Manufacturing,2,123589,No,N/A - Active Employee
2386,Engineering,52,106008,No,N/A - Active Employee
2387,Manufacturing,48,121920,No,N/A - Active Employee
2388,Sales,46,92875,No,N/A - Active Employee
2389,Manufacturing,14,61626,No,N/A - Active Employee
2390,Manufacturing,59,123822,No,N/A - Active Employee
2391,Manufacturing,33,131765,No,N/A - Active Employee
2392,Manufacturing,35,132413,No,N/A - Active Employee
2393,Manufacturing,58,93642,No,N/A - Active Employee
2394,Manufacturing,39,98311,No,N/A - Active Employee
2395,Engineering,58,92356,No,N/A - Active Employee
2396,Manufacturing,47,63809,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2397,Manufacturing,51,103371,No,N/A - Active Employee
2398,Engineering,20,94875,No,N/A - Active Employee
2399,Engineering,2,69465,No,N/A - Active Employee
2400,Manufacturing,51,126095,No,N/A - Active Employee
2401,Manufacturing,41,133844,Yes,"The hiring volume is insane, we don't have enough trainers."
2402,Manufacturing,19,125250,No,N/A - Active Employee
2403,Engineering,59,146889,No,N/A - Active Employee
2404,Engineering,37,75250,No,N/A - Active Employee
2405,Manufacturing,18,106023,No,N/A - Active Employee
2406,Engineering,16,106624,No,N/A - Active Employee
2407,Engineering,4,76427,Yes,"The hiring volume is insane, we don't have enough trainers."
2408,Manufacturing,12,93276,No,N/A - Active Employee
2409,Sales,29,131643,No,N/A - Active Employee
2410,Manufacturing,7,139012,Yes,"The hiring volume is insane, we don't have enough trainers."
2411,Manufacturing,14,63439,No,N/A - Active Employee
2412,Manufacturing,55,145848,Yes,I wasn't properly trained on the new optical switch assembly line.
2413,Manufacturing,12,147331,No,N/A - Active Employee
2414,Manufacturing,35,138672,No,N/A - Active Employee
2415,Sales,5,139703,No,N/A - Active Employee
2416,Manufacturing,17,77300,Yes,"Great team, but the manufacturing shifts are too long."
2417,Manufacturing,58,120289,Yes,"Great team, but the manufacturing shifts are too long."
2418,Manufacturing,42,77182,No,N/A - Active Employee
2419,Sales,32,130507,No,N/A - Active Employee
2420,Manufacturing,10,110912,No,N/A - Active Employee
2421,Manufacturing,43,86909,No,N/A - Active Employee
2422,Manufacturing,17,79659,No,N/A - Active Employee
2423,Manufacturing,5,91403,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2424,Sales,45,93586,No,N/A - Active Employee
2425,Sales,42,70360,No,N/A - Active Employee
2426,Manufacturing,9,81424,No,N/A - Active Employee
2427,Sales,49,108791,No,N/A - Active Employee
2428,Engineering,33,63065,No,N/A - Active Employee
2429,Sales,36,128795,No,N/A - Active Employee
2430,Manufacturing,36,72300,No,N/A - Active Employee
2431,Manufacturing,18,93370,No,N/A - Active Employee
2432,Manufacturing,9,129831,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2433,Engineering,57,87209,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2434,Manufacturing,29,80927,Yes,"Great team, but the manufacturing shifts are too long."
2435,Manufacturing,50,94579,No,N/A - Active Employee
2436,Manufacturing,14,69032,No,N/A - Active Employee
2437,Engineering,25,138413,No,N/A - Active Employee
2438,Manufacturing,15,100731,No,N/A - Active Employee
2439,Engineering,6,113767,No,N/A - Active Employee
2440,Sales,56,132302,Yes,"The hiring volume is insane, we don't have enough trainers."
2441,Manufacturing,42,109954,No,N/A - Active Employee
2442,Engineering,29,148365,Yes,"The hiring volume is insane, we don't have enough trainers."
2443,Manufacturing,15,145757,No,N/A - Active Employee
2444,Sales,29,85102,No,N/A - Active Employee
2445,Manufacturing,4,94433,No,N/A - Active Employee
2446,Engineering,18,75932,No,N/A - Active Employee
2447,Engineering,50,85714,No,N/A - Active Employee
2448,Sales,57,117803,No,N/A - Active Employee
2449,Engineering,49,99743,No,N/A - Active Employee
2450,Manufacturing,44,62552,No,N/A - Active Employee
2451,Engineering,39,116627,No,N/A - Active Employee
2452,Sales,16,105987,No,N/A - Active Employee
2453,Manufacturing,11,139810,No,N/A - Active Employee
2454,Manufacturing,14,105380,No,N/A - Active Employee
2455,Sales,3,89250,No,N/A - Active Employee
2456,Engineering,51,128344,No,N/A - Active Employee
2457,Engineering,50,124686,No,N/A - Active Employee
2458,Manufacturing,42,105028,No,N/A - Active Employee
2459,Engineering,38,75295,No,N/A - Active Employee
2460,Manufacturing,45,115248,No,N/A - Active Employee
2461,Engineering,42,140205,No,N/A - Active Employee
2462,Manufacturing,18,70523,No,N/A - Active Employee
2463,Engineering,58,105530,No,N/A - Active Employee
2464,Sales,20,73769,No,N/A - Active Employee
2465,Manufacturing,58,123042,No,N/A - Active Employee
2466,Sales,48,104645,No,N/A - Active Employee
2467,Manufacturing,25,122142,No,N/A - Active Employee
2468,Sales,57,85557,No,N/A - Active Employee
2469,Engineering,38,139782,No,N/A - Active Employee
2470,Manufacturing,13,138382,No,N/A - Active Employee
2471,Engineering,4,97085,No,N/A - Active Employee
2472,Sales,55,110708,No,N/A - Active Employee
2473,Manufacturing,14,111357,No,N/A - Active Employee
2474,Manufacturing,33,73470,No,N/A - Active Employee
2475,Engineering,28,138712,No,N/A - Active Employee
2476,Engineering,52,139082,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2477,Engineering,37,66805,Yes,I wasn't properly trained on the new optical switch assembly line.
2478,Engineering,8,142324,No,N/A - Active Employee
2479,Manufacturing,44,122028,No,N/A - Active Employee
2480,Engineering,34,110772,No,N/A - Active Employee
2481,Manufacturing,44,112104,No,N/A - Active Employee
2482,Manufacturing,5,133616,Yes,"Great team, but the manufacturing shifts are too long."
2483,Manufacturing,54,149300,No,N/A - Active Employee
2484,Manufacturing,5,66630,No,N/A - Active Employee
2485,Manufacturing,31,75701,No,N/A - Active Employee
2486,Manufacturing,45,74859,No,N/A - Active Employee
2487,Engineering,9,81183,No,N/A - Active Employee
2488,Manufacturing,42,100438,No,N/A - Active Employee
2489,Manufacturing,32,102244,No,N/A - Active Employee
2490,Manufacturing,33,134312,No,N/A - Active Employee
2491,Manufacturing,3,75021,Yes,"Great team, but the manufacturing shifts are too long."
2492,Manufacturing,30,129863,No,N/A - Active Employee
2493,Manufacturing,50,115565,No,N/A - Active Employee
2494,Engineering,12,108043,No,N/A - Active Employee
2495,Engineering,29,133150,No,N/A - Active Employee
2496,Engineering,3,124361,No,N/A - Active Employee
2497,Manufacturing,26,61245,No,N/A - Active Employee
2498,Manufacturing,57,101011,No,N/A - Active Employee
2499,Sales,30,70355,No,N/A - Active Employee
2500,Manufacturing,9,108692,No,N/A - Active Employee
2501,Manufacturing,26,109004,No,N/A - Active Employee
2502,Manufacturing,2,89714,Yes,"Great team, but the manufacturing shifts are too long."
2503,Manufacturing,3,77198,No,N/A - Active Employee
2504,Manufacturing,46,126951,No,N/A - Active Employee
2505,Manufacturing,4,61652,Yes,"Great team, but the manufacturing shifts are too long."
2506,Manufacturing,25,103625,No,N/A - Active Employee
2507,Manufacturing,51,145982,No,N/A - Active Employee
2508,Engineering,13,78740,No,N/A - Active Employee
2509,Engineering,39,63810,No,N/A - Active Employee
2510,Engineering,44,76569,No,N/A - Active Employee
2511,Engineering,35,139120,No,N/A - Active Employee
2512,Sales,55,86783,No,N/A - Active Employee
2513,Manufacturing,23,138047,No,N/A - Active Employee
2514,Manufacturing,9,69471,No,N/A - Active Employee
2515,Manufacturing,2,66163,Yes,I wasn't properly trained on the new optical switch assembly line.
2516,Engineering,54,123087,No,N/A - Active Employee
2517,Sales,41,122071,No,N/A - Active Employee
2518,Manufacturing,44,76065,No,N/A - Active Employee
2519,Sales,31,143456,No,N/A - Active Employee
2520,Manufacturing,44,108348,No,N/A - Active Employee
2521,Sales,47,79154,No,N/A - Active Employee
2522,Manufacturing,2,80229,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2523,Manufacturing,32,112587,No,N/A - Active Employee
2524,Manufacturing,18,109713,No,N/A - Active Employee
2525,Manufacturing,13,86997,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2526,Manufacturing,46,81101,No,N/A - Active Employee
2527,Manufacturing,5,100391,Yes,"Great team, but the manufacturing shifts are too long."
2528,Engineering,58,135863,No,N/A - Active Employee
2529,Manufacturing,42,132723,No,N/A - Active Employee
2530,Manufacturing,44,119405,No,N/A - Active Employee
2531,Engineering,10,94948,No,N/A - Active Employee
2532,Engineering,56,113031,No,N/A - Active Employee
2533,Manufacturing,43,97921,No,N/A - Active Employee
2534,Manufacturing,25,132571,No,N/A - Active Employee
2535,Manufacturing,34,137007,No,N/A - Active Employee
2536,Manufacturing,37,88460,No,N/A - Active Employee
2537,Engineering,30,81071,No,N/A - Active Employee
2538,Manufacturing,7,126118,No,N/A - Active Employee
2539,Manufacturing,6,108282,No,N/A - Active Employee
2540,Engineering,54,118445,No,N/A - Active Employee
2541,Manufacturing,55,141067,No,N/A - Active Employee
2542,Manufacturing,3,142208,Yes,I wasn't properly trained on the new optical switch assembly line.
2543,Manufacturing,13,114816,No,N/A - Active Employee
2544,Sales,3,145779,No,N/A - Active Employee
2545,Manufacturing,26,63060,No,N/A - Active Employee
2546,Engineering,57,73731,No,N/A - Active Employee
2547,Manufacturing,24,137830,No,N/A - Active Employee
2548,Manufacturing,53,80719,No,N/A - Active Employee
2549,Engineering,6,107042,No,N/A - Active Employee
2550,Sales,43,109116,No,N/A - Active Employee
2551,Engineering,58,86325,No,N/A - Active Employee
2552,Engineering,49,82597,No,N/A - Active Employee
2553,Sales,42,127439,No,N/A - Active Employee
2554,Manufacturing,12,74551,No,N/A - Active Employee
2555,Manufacturing,49,84278,No,N/A - Active Employee
2556,Engineering,36,75141,No,N/A - Active Employee
2557,Manufacturing,2,127913,Yes,"The hiring volume is insane, we don't have enough trainers."
2558,Engineering,11,93615,No,N/A - Active Employee
2559,Sales,39,122751,No,N/A - Active Employee
2560,Manufacturing,34,87452,No,N/A - Active Employee
2561,Manufacturing,26,82725,No,N/A - Active Employee
2562,Engineering,18,110391,No,N/A - Active Employee
2563,Manufacturing,21,135060,No,N/A - Active Employee
2564,Engineering,36,71698,Yes,"The hiring volume is insane, we don't have enough trainers."
2565,Manufacturing,40,146711,No,N/A - Active Employee
2566,Engineering,52,137850,No,N/A - Active Employee
2567,Manufacturing,46,62365,No,N/A - Active Employee
2568,Engineering,44,103372,No,N/A - Active Employee
2569,Manufacturing,22,104134,No,N/A - Active Employee
2570,Manufacturing,53,97823,No,N/A - Active Employee
2571,Manufacturing,59,131158,No,N/A - Active Employee
2572,Engineering,30,61949,No,N/A - Active Employee
2573,Sales,50,109396,No,N/A - Active Employee
2574,Manufacturing,43,91912,No,N/A - Active Employee
2575,Manufacturing,30,116947,No,N/A - Active Employee
2576,Manufacturing,8,104387,No,N/A - Active Employee
2577,Engineering,34,123965,No,N/A - Active Employee
2578,Engineering,57,76508,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2579,Manufacturing,47,105592,No,N/A - Active Employee
2580,Manufacturing,9,61919,Yes,"The hiring volume is insane, we don't have enough trainers."
2581,Manufacturing,51,102595,No,N/A - Active Employee
2582,Manufacturing,20,69617,No,N/A - Active Employee
2583,Manufacturing,40,135268,Yes,"Great team, but the manufacturing shifts are too long."
2584,Sales,25,93298,No,N/A - Active Employee
2585,Manufacturing,19,66929,No,N/A - Active Employee
2586,Engineering,5,74456,No,N/A - Active Employee
2587,Manufacturing,11,146676,No,N/A - Active Employee
2588,Manufacturing,15,143721,No,N/A - Active Employee
2589,Engineering,8,97924,No,N/A - Active Employee
2590,Engineering,19,84240,No,N/A - Active Employee
2591,Sales,23,147381,No,N/A - Active Employee
2592,Manufacturing,27,69228,No,N/A - Active Employee
2593,Manufacturing,40,81686,No,N/A - Active Employee
2594,Engineering,32,71920,No,N/A - Active Employee
2595,Manufacturing,26,67432,No,N/A - Active Employee
2596,Manufacturing,27,123575,No,N/A - Active Employee
2597,Manufacturing,19,131725,No,N/A - Active Employee
2598,Manufacturing,50,93910,No,N/A - Active Employee
2599,Sales,42,90226,No,N/A - Active Employee
2600,Manufacturing,29,133150,No,N/A - Active Employee
2601,Manufacturing,39,119099,No,N/A - Active Employee
2602,Manufacturing,41,146760,No,N/A - Active Employee
2603,Manufacturing,33,78013,No,N/A - Active Employee
2604,Manufacturing,19,81446,No,N/A - Active Employee
2605,Manufacturing,37,130375,No,N/A - Active Employee
2606,Manufacturing,19,122509,No,N/A - Active Employee
2607,Engineering,33,60557,No,N/A - Active Employee
2608,Manufacturing,47,90666,No,N/A - Active Employee
2609,Manufacturing,16,97389,No,N/A - Active Employee
2610,Sales,23,107700,No,N/A - Active Employee
2611,Engineering,7,84578,No,N/A - Active Employee
2612,Manufacturing,26,134779,No,N/A - Active Employee
2613,Manufacturing,32,69596,No,N/A - Active Employee
2614,Manufacturing,12,117500,No,N/A - Active Employee
2615,Engineering,8,132534,No,N/A - Active Employee
2616,Sales,5,70129,No,N/A - Active Employee
2617,Engineering,42,123394,No,N/A - Active Employee
2618,Manufacturing,28,126046,No,N/A - Active Employee
2619,Engineering,53,71596,No,N/A - Active Employee
2620,Manufacturing,5,125355,Yes,"Great team, but the manufacturing shifts are too long."
2621,Manufacturing,49,72974,No,N/A - Active Employee
2622,Manufacturing,26,126673,No,N/A - Active Employee
2623,Sales,5,130202,No,N/A - Active Employee
2624,Manufacturing,22,134442,No,N/A - Active Employee
2625,Engineering,15,81818,No,N/A - Active Employee
2626,Manufacturing,13,103246,No,N/A - Active Employee
2627,Manufacturing,28,115598,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2628,Manufacturing,33,62654,No,N/A - Active Employee
2629,Manufacturing,43,93758,No,N/A - Active Employee
2630,Engineering,23,84204,No,N/A - Active Employee
2631,Manufacturing,33,94928,Yes,"Great team, but the manufacturing shifts are too long."
2632,Engineering,43,113609,No,N/A - Active Employee
2633,Engineering,18,90552,No,N/A - Active Employee
2634,Sales,50,70336,No,N/A - Active Employee
2635,Manufacturing,53,107037,No,N/A - Active Employee
2636,Manufacturing,30,76206,No,N/A - Active Employee
2637,Manufacturing,26,94831,No,N/A - Active Employee
2638,Sales,16,103563,No,N/A - Active Employee
2639,Sales,13,78361,No,N/A - Active Employee
2640,Manufacturing,39,101335,No,N/A - Active Employee
2641,Engineering,33,134469,No,N/A - Active Employee
2642,Manufacturing,26,85816,No,N/A - Active Employee
2643,Engineering,48,75619,No,N/A - Active Employee
2644,Manufacturing,1,86819,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2645,Engineering,49,71741,No,N/A - Active Employee
2646,Manufacturing,38,68798,No,N/A - Active Employee
2647,Engineering,2,85143,No,N/A - Active Employee
2648,Engineering,49,109695,No,N/A - Active Employee
2649,Engineering,6,92747,No,N/A - Active Employee
2650,Manufacturing,46,81182,No,N/A - Active Employee
2651,Manufacturing,50,69415,No,N/A - Active Employee
2652,Manufacturing,38,71085,No,N/A - Active Employee
2653,Manufacturing,42,75008,No,N/A - Active Employee
2654,Manufacturing,24,147638,No,N/A - Active Employee
2655,Sales,18,78452,Yes,I wasn't properly trained on the new optical switch assembly line.
2656,Manufacturing,27,124075,No,N/A - Active Employee
2657,Manufacturing,41,68120,No,N/A - Active Employee
2658,Manufacturing,8,124385,No,N/A - Active Employee
2659,Manufacturing,28,133356,No,N/A - Active Employee
2660,Engineering,10,78170,No,N/A - Active Employee
2661,Manufacturing,17,76259,No,N/A - Active Employee
2662,Sales,55,82099,No,N/A - Active Employee
2663,Manufacturing,29,69649,No,N/A - Active Employee
2664,Sales,58,119258,No,N/A - Active Employee
2665,Sales,6,101037,No,N/A - Active Employee
2666,Manufacturing,14,71805,No,N/A - Active Employee
2667,Sales,22,103147,No,N/A - Active Employee
2668,Manufacturing,54,134280,No,N/A - Active Employee
2669,Engineering,6,106053,No,N/A - Active Employee
2670,Manufacturing,26,136215,No,N/A - Active Employee
2671,Sales,39,70985,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2672,Sales,12,72391,No,N/A - Active Employee
2673,Engineering,35,64861,No,N/A - Active Employee
2674,Engineering,14,123582,No,N/A - Active Employee
2675,Manufacturing,22,111928,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2676,Manufacturing,51,94364,No,N/A - Active Employee
2677,Manufacturing,23,142399,No,N/A - Active Employee
2678,Manufacturing,48,102923,Yes,I wasn't properly trained on the new optical switch assembly line.
2679,Engineering,7,67919,No,N/A - Active Employee
2680,Manufacturing,40,115896,No,N/A - Active Employee
2681,Sales,50,145818,No,N/A - Active Employee
2682,Engineering,25,107396,No,N/A - Active Employee
2683,Engineering,13,94840,No,N/A - Active Employee
2684,Manufacturing,21,102255,No,N/A - Active Employee
2685,Sales,41,131160,No,N/A - Active Employee
2686,Sales,10,68176,No,N/A - Active Employee
2687,Manufacturing,53,93529,No,N/A - Active Employee
2688,Engineering,55,116406,No,N/A - Active Employee
2689,Engineering,59,72941,No,N/A - Active Employee
2690,Manufacturing,9,61669,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2691,Manufacturing,15,145782,No,N/A - Active Employee
2692,Manufacturing,52,104859,No,N/A - Active Employee
2693,Manufacturing,2,115786,Yes,"Great team, but the manufacturing shifts are too long."
2694,Manufacturing,25,111083,No,N/A - Active Employee
2695,Manufacturing,13,100076,No,N/A - Active Employee
2696,Manufacturing,34,80323,No,N/A - Active Employee
2697,Manufacturing,51,66021,No,N/A - Active Employee
2698,Sales,58,99807,No,N/A - Active Employee
2699,Manufacturing,34,110355,No,N/A - Active Employee
2700,Sales,35,104732,No,N/A - Active Employee
2701,Manufacturing,38,68711,No,N/A - Active Employee
2702,Manufacturing,3,123079,No,N/A - Active Employee
2703,Manufacturing,42,67904,No,N/A - Active Employee
2704,Manufacturing,56,124033,No,N/A - Active Employee
2705,Manufacturing,59,146478,No,N/A - Active Employee
2706,Engineering,6,149787,No,N/A - Active Employee
2707,Manufacturing,55,115096,Yes,"Great team, but the manufacturing shifts are too long."
2708,Engineering,48,63093,No,N/A - Active Employee
2709,Engineering,49,84918,No,N/A - Active Employee
2710,Manufacturing,19,132743,No,N/A - Active Employee
2711,Manufacturing,3,122636,Yes,I wasn't properly trained on the new optical switch assembly line.
2712,Engineering,18,118806,No,N/A - Active Employee
2713,Manufacturing,39,69394,No,N/A - Active Employee
2714,Manufacturing,9,73280,No,N/A - Active Employee
2715,Sales,52,96303,No,N/A - Active Employee
2716,Manufacturing,12,87453,No,N/A - Active Employee
2717,Engineering,5,120695,No,N/A - Active Employee
2718,Sales,3,128449,No,N/A - Active Employee
2719,Manufacturing,11,85765,No,N/A - Active Employee
2720,Manufacturing,57,62340,No,N/A - Active Employee
2721,Manufacturing,30,98057,No,N/A - Active Employee
2722,Manufacturing,4,60597,Yes,I wasn't properly trained on the new optical switch assembly line.
2723,Manufacturing,5,117988,Yes,I wasn't properly trained on the new optical switch assembly line.
2724,Engineering,1,75025,No,N/A - Active Employee
2725,Manufacturing,27,67145,No,N/A - Active Employee
2726,Manufacturing,28,115797,No,N/A - Active Employee
2727,Sales,29,101723,No,N/A - Active Employee
2728,Engineering,18,133230,No,N/A - Active Employee
2729,Engineering,12,64830,No,N/A - Active Employee
2730,Manufacturing,13,83930,No,N/A - Active Employee
2731,Engineering,41,83752,No,N/A - Active Employee
2732,Manufacturing,2,136025,Yes,I wasn't properly trained on the new optical switch assembly line.
2733,Manufacturing,37,141304,No,N/A - Active Employee
2734,Manufacturing,45,122040,No,N/A - Active Employee
2735,Sales,16,127696,No,N/A - Active Employee
2736,Manufacturing,48,124648,No,N/A - Active Employee
2737,Manufacturing,24,115030,No,N/A - Active Employee
2738,Manufacturing,35,116815,No,N/A - Active Employee
2739,Manufacturing,22,145669,No,N/A - Active Employee
2740,Engineering,36,95690,No,N/A - Active Employee
2741,Engineering,11,148406,No,N/A - Active Employee
2742,Engineering,55,117923,No,N/A - Active Employee
2743,Manufacturing,58,96572,No,N/A - Active Employee
2744,Manufacturing,46,114030,No,N/A - Active Employee
2745,Manufacturing,29,127904,No,N/A - Active Employee
2746,Manufacturing,35,89203,No,N/A - Active Employee
2747,Manufacturing,48,137088,No,N/A - Active Employee
2748,Engineering,54,65608,No,N/A - Active Employee
2749,Manufacturing,15,105667,No,N/A - Active Employee
2750,Manufacturing,31,115547,No,N/A - Active Employee
2751,Manufacturing,42,82485,No,N/A - Active Employee
2752,Manufacturing,41,69862,No,N/A - Active Employee
2753,Manufacturing,43,135948,No,N/A - Active Employee
2754,Sales,16,146890,No,N/A - Active Employee
2755,Engineering,10,131880,No,N/A - Active Employee
2756,Sales,49,117560,No,N/A - Active Employee
2757,Manufacturing,32,143529,No,N/A - Active Employee
2758,Manufacturing,51,88415,No,N/A - Active Employee
2759,Manufacturing,2,124523,No,N/A - Active Employee
2760,Manufacturing,24,79323,Yes,"The hiring volume is insane, we don't have enough trainers."
2761,Engineering,23,113214,No,N/A - Active Employee
2762,Manufacturing,2,77997,Yes,"Great team, but the manufacturing shifts are too long."
2763,Manufacturing,38,117003,No,N/A - Active Employee
2764,Manufacturing,31,63679,No,N/A - Active Employee
2765,Manufacturing,51,100308,No,N/A - Active Employee
2766,Engineering,40,135024,No,N/A - Active Employee
2767,Manufacturing,26,99842,No,N/A - Active Employee
2768,Manufacturing,29,125408,No,N/A - Active Employee
2769,Manufacturing,3,129532,No,N/A - Active Employee
2770,Manufacturing,58,113938,No,N/A - Active Employee
2771,Engineering,14,65695,No,N/A - Active Employee
2772,Sales,25,118499,No,N/A - Active Employee
2773,Sales,48,83382,No,N/A - Active Employee
2774,Engineering,1,74235,No,N/A - Active Employee
2775,Manufacturing,53,122223,No,N/A - Active Employee
2776,Engineering,3,62366,No,N/A - Active Employee
2777,Manufacturing,54,87467,No,N/A - Active Employee
2778,Manufacturing,26,119316,No,N/A - Active Employee
2779,Engineering,18,66764,No,N/A - Active Employee
2780,Manufacturing,9,121836,Yes,"Great team, but the manufacturing shifts are too long."
2781,Sales,38,91923,No,N/A - Active Employee
2782,Manufacturing,23,76292,No,N/A - Active Employee
2783,Engineering,21,61614,No,N/A - Active Employee
2784,Engineering,57,80939,No,N/A - Active Employee
2785,Sales,1,78800,No,N/A - Active Employee
2786,Engineering,21,116440,No,N/A - Active Employee
2787,Engineering,27,83246,No,N/A - Active Employee
2788,Manufacturing,42,112805,No,N/A - Active Employee
2789,Manufacturing,59,109648,No,N/A - Active Employee
2790,Manufacturing,6,116851,No,N/A - Active Employee
2791,Engineering,55,91688,No,N/A - Active Employee
2792,Manufacturing,44,89764,Yes,"The hiring volume is insane, we don't have enough trainers."
2793,Engineering,36,92470,No,N/A - Active Employee
2794,Manufacturing,28,98501,No,N/A - Active Employee
2795,Manufacturing,45,117207,No,N/A - Active Employee
2796,Engineering,17,122157,No,N/A - Active Employee
2797,Manufacturing,59,63216,No,N/A - Active Employee
2798,Manufacturing,40,82072,No,N/A - Active Employee
2799,Manufacturing,58,97132,No,N/A - Active Employee
2800,Sales,52,77861,Yes,"The hiring volume is insane, we don't have enough trainers."
2801,Engineering,3,124186,No,N/A - Active Employee
2802,Manufacturing,12,64960,No,N/A - Active Employee
2803,Manufacturing,39,78781,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2804,Manufacturing,12,91126,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2805,Engineering,2,82578,No,N/A - Active Employee
2806,Engineering,56,77883,Yes,"The hiring volume is insane, we don't have enough trainers."
2807,Manufacturing,46,89782,No,N/A - Active Employee
2808,Manufacturing,22,116387,No,N/A - Active Employee
2809,Manufacturing,23,76979,No,N/A - Active Employee
2810,Engineering,30,93746,No,N/A - Active Employee
2811,Engineering,5,126266,No,N/A - Active Employee
2812,Manufacturing,9,60056,No,N/A - Active Employee
2813,Manufacturing,21,91457,No,N/A - Active Employee
2814,Manufacturing,11,62243,No,N/A - Active Employee
2815,Sales,5,115031,No,N/A - Active Employee
2816,Manufacturing,35,61701,No,N/A - Active Employee
2817,Engineering,27,116381,No,N/A - Active Employee
2818,Engineering,49,110438,No,N/A - Active Employee
2819,Manufacturing,2,133839,Yes,"Great team, but the manufacturing shifts are too long."
2820,Manufacturing,24,140636,No,N/A - Active Employee
2821,Manufacturing,31,126483,No,N/A - Active Employee
2822,Engineering,33,80505,No,N/A - Active Employee
2823,Engineering,39,66553,No,N/A - Active Employee
2824,Engineering,30,93525,No,N/A - Active Employee
2825,Manufacturing,46,140402,No,N/A - Active Employee
2826,Manufacturing,37,104348,Yes,I wasn't properly trained on the new optical switch assembly line.
2827,Sales,51,131187,No,N/A - Active Employee
2828,Engineering,28,67273,No,N/A - Active Employee
2829,Manufacturing,31,124236,No,N/A - Active Employee
2830,Sales,11,135569,No,N/A - Active Employee
2831,Engineering,23,63535,No,N/A - Active Employee
2832,Manufacturing,57,78677,No,N/A - Active Employee
2833,Engineering,2,143024,No,N/A - Active Employee
2834,Engineering,40,60908,No,N/A - Active Employee
2835,Engineering,41,130153,No,N/A - Active Employee
2836,Manufacturing,27,148989,No,N/A - Active Employee
2837,Manufacturing,35,95079,No,N/A - Active Employee
2838,Sales,2,141556,No,N/A - Active Employee
2839,Manufacturing,39,109323,No,N/A - Active Employee
2840,Manufacturing,37,105320,No,N/A - Active Employee
2841,Manufacturing,21,149909,No,N/A - Active Employee
2842,Manufacturing,58,106105,No,N/A - Active Employee
2843,Engineering,5,90164,No,N/A - Active Employee
2844,Sales,52,61885,No,N/A - Active Employee
2845,Manufacturing,45,117819,No,N/A - Active Employee
2846,Manufacturing,21,61049,No,N/A - Active Employee
2847,Manufacturing,29,113281,Yes,Burnout. We are hiring 500 people a week but the floor is chaos.
2848,Sales,20,103271,No,N/A - Active Employee
2849,Engineering,38,126697,No,N/A - Active Employee
2850,Manufacturing,20,126351,No,N/A - Active Employee
2851,Engineering,50,96534,No,N/A - Active Employee
2852,Sales,25,118097,No,N/A - Active Employee
2853,Engineering,2,113813,No,N/A - Active Employee
2854,Sales,57,85037,No,N/A - Active Employee
2855,Manufacturing,32,96007,No,N/A - Active Employee
2856,Engineering,26,139478,No,N/A - Active Employee
2857,Manufacturing,6,87278,No,N/A - Active Employee
2858,Engineering,41,68272,No,N/A - Active Employee
